19,"U.N. Warning AIDS Imperils Africa's Youth"
19,"U.S. Lowers Goals on China After Glitches in Early Talks"
15,"U.S. V. MICROSOFT: THE CASE;"
16,"A Nation Challenged: Civil Liberties; President Defends Military Tribunals In Terrorist Cases"
19,"From One Serbian Militia Chief, A Trail of Plunder and Slaughter"
12,"4 Former Radicals Are Charged In 1975 Killing in Bank Robbery"
3,"Bush and Health Care Companies Promise Medicare Drug Discounts"
19,"INTERNATIONAL BUSINESS;
Battle Over I.M.F."
29,"Hard to Keep The Pre In Preseason"
19,"U.S. Hunts 5 Men Seen on Tape, Saying They May Plan Attack"
16,"9/11 Widows Skillfully Applied The Power of a Question: Why?"
15,"MEDIA MEGADEAL;
MORE ON THE DEAL"
19,"ARAFAT'S POLICE KEEP A TIGHT GRIP ON ARAB PROTESTS"
20,"THE SPEAKER STEPS DOWN: THE CAREER;"
20,"THE 2000 CAMPAIGN;
MORE ON THE CAMPAIGN"
19,"In Great Pomp, Calcutta Buries A Modest Nun"
15,"Market Place; Some Worries About the Rush Into Mutual Funds"
19,"Indian Courts World's Riches and Poor's Vote"
16,"Kosovo's Unquenched Violence Dividing U.S. and NATO Allies"
20,"The Politics of Layoffs: In Search of a Message"
3,"Cheaper Body Scans Spread, Despite Doubts"
15,"Hollinger Files Stinging Report On Ex-Officials"
19,"Muslims in Sarajevo Take Over Homes of Serbs Who Fled War"
3,"PRIVATE HOSPITALS IN NEW YORK SIGNAL A DEEPENING CRISIS"
19,"ELECTION IN RUSSIA: NEWS ANALYSIS;
Washington Nail-Biting"
12,"THE SIMPSON VERDICT: THE REACTION;"
15,"Stocks Race Past New Milestone As Dow Breaks 7,000 Barrier"
3,"New Diabetes Strategy"
16,"A Nation Challenged: The Mastermind; A Glimpse, Guard Down"
12,"Girl, 4, Is Dead in Manhattan And Her Mother Is Charged"
20,"In Texas Fight, One Democrat Finally Blinks"
16,"FRANCE GIVES WAY ON NATO GROWTH"
15,"Staff of S.E.C. Is Said to Dilute Rule Changes"
15,"Not-for-Profit Credit Counselors Are Targets of an I.R.S. Inquiry"
15,"AT&amp;T Conjures Up Its Vision For Cable, but Can It Deliver?"
12,"Officer Shot Dead in Brooklyn; Suspect Killed by Police Gunfire"
20,"REPUBLICANS DROP BID TO INVESTIGATE CLINTON CAMPAIGN"
16,"U.S. TROOPS FOCUS ON BORDER'S CAVES TO SEEK BIN LADEN"
19,"Hunger Returns to Ethiopia"
16,"Drafting of Charter Deeply Divides Iraq"
20,"White House Is Backing Foes Of Finance Bill"
19,"FOR SHAME: A special report.;"
29,"Beaten Only by His Shadow"
15,"Stocks Bounce Back After a Big Selloff"
19,"To Flee or Stay? Family Chooses And Pays Dearly"
16,"ARMY'S LEADERSHIP BLAMED IN REPORT ON SEXUAL ABUSES"
19,"Ganderkesee Journal;"
3,"In Finding a Way To Create Cancer, Hope for New Test"
19,"A Plane and Patriotism Take Flight in Gaza"
29,"THE XVIII WINTER GAMES;"
12,"Don't Walk. Skip."
16,"CRISIS IN THE BALKANS: THE OVERVIEW;"
19,"Factory Jobs Move Overseas As Japan's Troubles Deepen"
16,"Crash in Afghanistan Kills 2 U.S. Marines"
16,"Restrictions on Iraq Will Stay in Force, U.N. Council Rules"
16,"U.S. Asks Putin Not to Sell Iran A Laser System"
20,"TESTING OF A PRESIDENT: THE PENALTY;"
19,"U.S. Backs Indonesian Loans But Cancels Military Exercise"
20,"THE 2000 CAMPAIGN: GOVERNOR BUSH'S JOURNEY;
After Yale, Bush Ambled Amiably Into His Future"
16,"COMING HOME"
20,"POLITICS: THE PRIMARY SPRINT; COMING PRIMARIES ARE UP FOR GRABS AFTER MIXED VOTE"
20,"Regulations Czar Prefers New Path"
3,"BRAIN MAY GROW NEW CELLS DAILY"
19,"World Opinion Is Fragmented On Tighter Security for Visitors"
19,"Rebels Express Thanks for Aid To Indonesians"
15,"THE MARKETS: Market Place;
Accounting Firms Accept Rule to Limit Conflicts of Interest"
12,"Brooklyn Officers Accused as Brazen Robbers"
19,"Seeking Miracles in a Place of Cruelty and Beauty"
16,"Cracks in an Alliance"
15,"Congress's Scrutiny Shifts to Wall Street And Its Enron Role"
19,"Serb Authorities Arrest Milosevic To End Standoff"
16,"AFTEREFFECT: BAGHDAD; 
U.S. OVERSEER VOWS QUICK RESTORATION OF IRAQ'S SERVICES"
16,"U.S. May Add Advisers to Aid Iraq's Military"
20,"THE INAGURATION: NEWS ANALYSIS;"
16,"THE CAPTURE OF HUSSEIN: THE MOOD; 
In the Streets, a Shadow Lifts"
19,"Wanted for Questioning, Indonesian Cleric Falls Ill"
12,"New Law Releases Juries In New York From Sequestering"
19,"Russian Power Shift For Yeltsin's Surgery"
3,"In Westchester, Welfare Meets Managed Care"
19,"Vast Crowd in Beirut Hails Hezbollah Leader"
20,"Justice Choice Could Rekindle Filibuster Fight"
12,"Miscues in Sniper Pursuit, Then Calls and a Big Break"
29,"WORLD SERIES '96; Comeback Is Complete: Yanks Win the Series"
16,"STANDOFF WITH IRAQ: THE OVERVIEW;"
19,"Clinton Plea Opens Mideast Peace Talks"
19,"Violence in Iraq Creating Chaos In Bank System"
19,"Greece Hopes Arrests Earn It Europe's Embrace"
12,"Officials Long Debated Risks Of Anti-Drug Patrol in Peru"
16,"Head of Inquiry On Iraq Abuses Now in Spotlight"
19,"Shifting Sands"
15,"Martha Stewart's To-Do List May Include Image Polishing"
16,"CRISIS IN THE BALKANS: THE AMBUSH;"
3,"Citing Its Side Effects, F.D.A. Weighs Ban on Allergy Drug"
19,"OBUCHI WINS POST ASSURING ELECTION AS JAPAN PREMIER"
29,"Root for the Home Team, or the Homeland?"
19,"Sarajevo Orphans Return, to a Bleak Future"
16,"Clinton Foreign Policy Shaken"
16,"Victims' Remains Found Near Ground Zero"
3,"NEW YORK ACCORD ON HOSPITALS AID SETS OFF DEBATE"
15,"U.S. VERSUS MICROSOFT: THE STRATEGY;"
16,"AFTEREFFECTS: A NATION'S FUTURE; 
U.S. Is Now in Battle for Peace After Winning the War in Iraq"
12,"In Hunters' Havens, Gun Control Is Risk for Gore"
19,"AFTEREFFECTS: VIOLENCE; 
G.I.'s Kill 2 More Protesters in an Angry Iraqi City"
16,"For a Day, Terrorism Transcends Politics as Commission Examines Failures"
15,"'Buy!' Was Cry, as Stock Bubble Burst"
20,"Preparing to Go Extra Rounds, Candidates Set Their Priorities"
19,"Rules Set Up for Terror Tribunals May Deter Some Defense Lawyers"
19,"Hafez al-Assad Is Buried"
16,"THWARTING TERROR: A special report.;"
16,"CRISIS IN THE BALKANS: KOSOVO NOTEBOOK;"
20,"THE REPUBLICANS: THE MONEY;"
16,"A Nation Challenged: The Military; Long War is Seen"
3,"Tobacco Deal Would Restrict Plaintiff Claims"
16,"Tall Ship Preens for Visitors"
16,"U.S. Portrayal Helps Flesh Out Zarqawi's Heir"
20,"THE 2000 CAMPAIGN: THE DEMOCRATIC CHALLENGER;
Bradley's Appeal Competes With a Frequently Gruff Side"
19,"Clashes in South Korea as a Strike Spreads"
29,"A Steinbrenner Twist"
15,"In Poll, Americans Find New York More Disneyland Than Gangland"
15,"Morgan Stanley Already Feeling Wounds of War"
16,"U.S. Forces Bombed Group Opposing Iran"
12,"U.S. AGENTS ARREST DOZENS OF FATHERS IN SUPPORT CASES"
20,"Critics Christen Ship Project As an Off-Course U.S.S. Pork"
19,"Iran Chief Eclipses Clerics As He Consolidates Power"
19,"LEBANON OFFICIAL CRITICAL OF SYRIA IS ASSASSINATED"
3,"Billing Problem Leads to Losses For Big H.M.O."
16,"THE STRUGGLE FOR IRAQ: THE NEXT PHASE; 
2 U.S. Fronts: Quick Wars, but Bloody Peace"
19,"Bush's Smiles Meet Some Frowns in Europe"
16,"Despite Sub Inquiry, Navy Still Sees Need For Guests on Ships"
20,"Feeling Left Out on Major Bills, Democrats Turn to Stalling Others"
19,"Russia's Communists Have New, Mixed Manifesto"
19,"From an Egyptian Oasis, a Titan of a Dinosaur"
15,"Tower in Times Sq., Billboards and All, Earns 400% Profit"
16,"Afghan Talks Stall"
3,"After Girls Get the Attention, Focus Shifts to Boys' Woes"
20,"F.B.I. Attacks Firearm Agency In Draft Report"
29,"Redesigned Yankees to Face An October of Uncertainties"
19,"CLINTON TO PRESS ISRAELIS TO ASSIST THE PALESTINIANS"
12,"Driver Who Mowed Down 19 Returned to Hit 7, Police Say"
19,"Mob Attacks Ex-Iraq Premier"
15,"Microsoft Hires A Bush Adviser To Lobby Bush"
16,"NATO's Kosovo Bid Is Rebuffed by Serbs"
16,"Spies Just Wouldn't Come In From Cold War, F.B.I. Says"
20,"Bush Is Still Winning War There, But He Begins to Lose Battles Here"
19,"China's Leaders: Jiang's Views; Chinese President Is Optimistic About Relations With the U.S."
12,"Bush Gives Mexico Backing On Drive Against Narcotics"
29,"Find the Couple Who Weren't in Sydney"
16,"F.B.I. OFFICIALS SAY SOME AGENTS LACK A FOCUS ON TERROR"
20,"THE 2000 CAMPAIGN: THE NUMBERS;
Ground Shifts In Fight to Gain Electoral Edge"
20,"Embattled, Scrutinized, Powell Soldiers On"
20,"BUSH TO UNDERGO COLON PROCEDURE"
16,"BUSH CONCEDES IRAQ WAR ERODES POLITICAL STATUS"
19,"Chinese Leader Gives Up a Job But Not Power"
3,": Nancy Reagan, in a Whisper, Fights Bush Over Stem Cells"
15,"5 Months in Jail, and Stewart Vows, 'I'll Be Back'"
20,"GREENSPAN NAMED TO A FOURTH TERM AS FED CHAIRMAN"
29,"BASEBALL;"
20,"THE 2000 CAMPAIGN: SOUTH CAROLINA;
Big Turnout Seen for South Carolina Primary"
16,"3rd Iraq Death Has One Town Shaken to Core"
19,"Iraq Is Struck By New Wave Of Abductions"
12,"Detention Power Expanded"
19,"Spreading Protests By China's Farmers Meet With Violence"
19,"PALESTINIANS KILL 5 ISRAELI SETTLERS IN RAID ON A HOME"
19,"Chairman Mao Joins the Parade"
19,"DeLay Is to Carry Dissenting Message On a Mideast Tour"
19,"Rabin's Killer Is Given a Life Sentence in Israel"
16,"A Nation Challenged: The Afghanistan Mission; U.S Forces Facing Long Afghan Stay, President Asserts"
19,"THE SUHARTO BILLIONS -- A special report.;"
19,"In Shift, Cleric Backs Interim Setup for Iraq"
19,"Kabul Cinema Opens to Joy and Chaos"
16,"HOUSE IS PREPARED TO CUT OFF FUNDS FOR F-22 FIGHTERS"
15,"Behind China's Bid for Unocal: A Costly Quest for Energy Control"
3,"Scientists Find Enzyme Linked To Alzheimer's"
20,"THE OTHER DOLE -- A special report.; Elizabeth Dole Is Eager To Keep Strength Subtle"
16,"American Soldier's Body Returned from Bosnia"
19,"German Leader Is Popular, but Grip Seems Unsure"
16,"U.S. Begins Main Assault in Falluja, Setting Off Street Fighting"
16,"A NATION AT WAR: WITH THE TROOPS MARINE TASK FORCE TARAWA; 
Marines Meet Potent Enemy In Deadly Fight"
19,"At Riven Holy Sepulcher, Anxiety as Crowds Loom"
20,"CAMPAIGN PANEL TO END HEARINGS ON FUND-RAISING"
16,"A NATION AT WAR: COMBAT; 
A SHOW OF FORCE"
16,"Security vs. Rebuilding: Kurdish Town Loses Out"
16,"Debate Over Treaty Revisits Old Riddle"
12,"142 Clemency Hearings in Illinois Also Revive 142 Cases of Horror"
20,"ESPY IS ACQUITTED ON GIFTS RECEIVED WHILE IN CABINET"
3,"CLARITIN TO SELL OVER THE COUNTER"
19,"Suha Arafat: A Militant in a Blue BMW"
19,"U.S. Ready To End Sanctions On India To Build Alliance"
19,"Short of Money, the French Face Cuts in Their Cherished Military"
15,"Prosecution's Star Could Help Defense In an Enron Trial"
29,"Yankees Start Over After Record Season"
20,"Senate Contender in Florida Presses On Despite Doubters"
20,"Survey Suggests A Fierce Battle For U.S. Senate"
12,"Police Hit Drug Suppliers, And Serious Crime Falls"
15,"Problems Disclosed In Funds at Schwab"
19,"Democracy's Uneasy Steps in Islamic World"
20,"POLITICS: IN CONGRESS; The Speaker's Gruff No. 2 Takes Charge in the House"
12,"Financially Set, Grandparents Help Keep Families Afloat, Too"
16,"U.S. Will Restart Wide Negotiations With North Korea"
3,"HOUSE PASSES BILL TO EXPAND RIGHTS ON MEDICAL CARE"
3,"Labels Must Display Data on Type of Fat"
19,"INTERNATIONAL BUSINESS;"
20,"White House Seekers Wear Faith on Sleeve and Stump"
20,"Pushing Edwards as No. 2"
20,"Pilgrimage to Plains On Iowa Caucus Eve"
3,"Researchers Find the First Drug Known to Prevent Breast Cancer"
16,"A Nation Challenged: Washington; Bush's Advisers Split on Scope Of Retaliation"
12,"After Years of Taunts and Clues, Arrest Is Made in Kansas Killings"
19,"CLINTON IN AFRICA: THE OVERVIEW;"
12,"House Approves Bill Criminalizing Violence To Fetus"
19,"MADRID JOURNAL; Franco's Foes Return, With Wheelchairs and Memories"
19,"Elections Planned in Serbia As Shift in Power Takes Hold"
19,"Israeli-Arab Talks Over West Bank Stall"
19,"A Fertile Valley Left Barren by the Taliban"
16,"Healing, With New Limbs and Fragile Dreams"
20,"THE REPUBLICANS: THE GENERAL; Powell Outlines Vision of Party For All Views"
3,"WIDE U.S. INQUIRY INTO PURCHASING FOR HEALTH CARE"
16,"A Nation Challenged: The Congress; Lawmakers Seek Inquiry Into Intelligence Failures"
16,"THE STRUGGLE FOR IRAQ: TROOP STRENGTH; 
43,000 ALERTED FOR DUTY IN IRAQ"
16,"RUMSFELD GETS ROBUST DEFENSE FROM PRESIDENT"
16,"Profusion of Rebel Groups Helps Them Survive in Iraq"
16,"Shaping the Message In Parades for Troops"
19,"Bush Calls for Changes in Africa To End Wars and Promote Trade"
19,"Chechens Flee Russian Bombs By Thousands"
19,"Muslim Scholars Increasingly Debate Unholy War"
16,"Pushing His Missile Plan in Spain, Bush Calls Arms Treaty a 'Relic'"
12,"In Private Meetings, F.B.I. Chief Suggests That He May Leave"
20,"THE 43rd PRESIDENT: THE CHOICE -- Man in the News;
A Stalwart of the Right -- John David Ashcroft"
19,"Chinese Turn To Civic Power As a New Tool"
19,"Surprising Experts, Cuba Stays Calm With Castro on Sidelines"
20,"Whitewater Case at Crossroads, Prosecutor Faces More Scrutiny"
16,"A Nation Challenged: The President; Bush Seeks New Volunteer Force for Civil Defense"
19,"Wartime Slaves Use U.S. Law to Sue Japanese"
3,"Rebels Take On Managed Care"
16,"THREATS AND RESPONSES: NEWS ANALYSIS; 
Major Catch, Critical Time"
20,"THE SECOND TERM: THE OVERVIEW; Clinton Fills Top Posts, Keeping Reno"
20,"Officially in the Race"
20,"TESTING OF A PRESIDENT: THE ACCUSER;"
15,"Viacom Chief Is Forced Out"
3,"Mosquito Program Favors Prevention Over Pesticide Use"
12,"Mourning a Police Officer"
19,"Jousting in Iran"
19,"Once Elusive, Orchids Flourish On Taiwanese Production Line"
20,"RENO RENEWS LOOK AT SPENDING IN '96 BY THE DEMOCRATS"
16,"Tough G.I.'s Go to War Armed With Afghan ABC's"
12,"Simpson Juror Is Dismissed; Deliberations to Start Anew"
16,"Qaeda Uses Teeming Karachi As New Base, Pakistanis Say"
12,"Mayor Joins Mourners at Funeral for Teenager Killed by Police Officer"
19,"West Bank Shooting Starts What Accords Could Not"
15,"Hurricane Aid Finally Flowing To Homeowners"
19,"THREATS AND RESPONSES: DOMESTIC SECURITY; 
Reshaping Message on Terror, Ridge Urges Calm With Caution"
20,"TESTING OF A PRESIDENT: THE OVERVIEW;"
20,"After Impasse, Senate Confirms Clinton's Choice for Labor Post"
20,"Bolton Asserts Independence On Intelligence"
16,"U.S. to Settle for $4.8 Million In Suits on Radiation Testing"
16,"Annan Presses Bush to Avoid A Rush to War"
16,"An Exotic Tool For Espionage: Moral Compass"
16,"POWELL ASKS BUSH TO REVIEW STAND ON WAR CAPTIVES"
12,"A Volatile Mixture Exploded Into Rampage in Central Park"
19,"THREATS AND RESPONSES: STANDOFF; 
U.S. Sees Quick Start of North Korea Nuclear Site"
19,"I.R.A., Killing 2 Policemen, Cripples the Irish Peace Talks"
19,"THE MIDEAST TURMOIL: AIRSTRIKE; 
Israel Attacks What It Calls a Terrorist Camp in Syria"
19,"THE POPE IN CUBA: THE OVERVIEW;"
19,"Facing Severe Shortage of Food, Russia Seeks Foreign Relief Aid"
12,"Street Crime Officers To Watch Over Cabs"
20,"COUNTING THE VOTE"
16,"A Nation Challenged: Shifting Fronts, Rising Danger: The Afghanistan War Evolves"
19,"POWELL DISPLAYS TOUGH U.S. STANCE TOWARD RUSSIANS"
15,"An Enron Jury Free of Grudges? Easy, Judge Says"
20,"TESTING OF A PRESIDENT: THE SCENE;"
16,"MUSLIM SCHOLARS WERE PAID TO AID U.S. PROPAGANDA"
16,"AFTER THE WAR: C.I.A. UPROAR; 
New Details Emerge On Uranium Claim And Bush's Speech"
29,"Not the Warmest Embrace"
19,"ISRAEL PARLIAMENT WILL NOT DISBAND TO FACE ELECTION"
29,"Worth the Wait"
19,"On Bosnia's Ethnic Fault Lines, It's Still Tense, but World Is Silent"
16,"A NATION AT WAR: THE PRESIDENT; 
How 3 Weeks of War in Iraq Looked From the Oval Office"
29,"TENNIS;"
3,"Lucrative Drug, Danger Signals And the F.D.A."
19,"NEW LEADER VOWS EARLY ELECTIONS FOR INDONESIANS"
29,"For the Best Thoroughbreds, It Quickly Pays to Not to Race"
29,"BASEBALL;"
16,"A Day of Terror: The President; A Somber Bush Says Terrorism Cannot Prevail"
19,"Tanjung Puting Journal; In Vast Forest Fires of Asia, Scant Mercy for Orangutans"
20,"THE 2000 CAMPAIGN: NEWS ANALYSIS;
2 Victors, Redefined in Different Ways"
16,"Bush Opposes Iraq's Premier, Shiites Report"
16,"A Hostile Land Foils the Quest for bin Laden"
16,"Blair Visits Qaddafi, Ending 30 Years of Isolation for Libya"
19,"CRISIS IN THE BALKANS: THE OVERVIEW;"
20,"THE 2000 CAMPAIGN: THE CONNECTICUT RACE;
In Lieberman's Own Party, Pressure to Exit Senate Race"
15,"Scores of Bodies Strewn at Site Of Crematory"
3,"Employees Facing Steep Increases in Health Costs"
19,"ISRAEL MAPS ROADS ACROSS WEST BANK"
3,"For City Kept Sleepless by Colic, No End to Cures in Melting Pot"
19,"U.S. SAID TO WEIGH PROVISIONAL STATE FOR PALESTINIANS"
3,"KOREANS REPORT EASE IN CLONING FOR STEM CELLS"
15,"SENAT E APPROVES A BROAD OVERHAUL OF BUSINESS LAWS"
12,"Survivor Describes Stabbing on Subway"
16,"Final Verdict Is Still Elusive"
19,"AFTER THE ATTACKS: THE OVERVIEW;"
19,"As Pope Exits, Israel Resumes Usual Discord"
3,"U.S. to Pay New York Hospitals Not to Train Doctors, Easing Glut"
29,"Filling the Job Is Like Wrestling Alligators"
20,"COALITION'S WOES MAY HINDER GOALS OF CHRISTIAN RIGHT"
19,"Blair's Muted Helpmate: Look at Her Now!"
15,"LONGTIME CLIENTS ABANDON AUDITOR"
19,"In Bosnia Field, Changes Refuel Talk of Graves"
20,"TESTING OF A PRESIDENT: THE FRIENDS;"
20,": G.O.P. Is Seen Ahead by Nose In House Races"
20,"After Bitter Fight, Texas Senate Redraws Congressional Districts"
3,"Importing Less Expensive Drugs Not Seen as Cure for U.S. Woes"
16,"SECRET COURT SAYS F.B.I. AIDES MISLED JUDGES IN 75 CASES"
29,"It's Not Easy Being a Mets Fan"
19,"Bomb Attack Shows That Russia Hasn't Rooted Out Anti-Semitism"
20,"Inquiry on Clinton Official Ends With Accusations of Cover-Up"
20,"Lott Says Veto Is Likely to Kill Tax Cut in '99"
19,"Relief Teams Say North Korea Faces Vast Drought Emergency"
20,"Just Keep It Peaceful, Protesters; New York Is Offering Discounts"
16,"9 Hijackers Scrutinized"
12,"New York's Gospel Of Policing by Data Spreads Across U.S."
16,"U.S. Drops Criminal Investigation Of C.I.A. Antidrug Effort in Peru"
3,"Questions Raised of Conflicts At 2 Hospital Buying Groups"
19,"Doctors Powerless as AIDS Rakes Africa"
19,"AIDS, Pregnancy and Poverty Trap Ever More African Girls"
20,"CLINTON PRESSING JUDGE TO RELENT"
20,"Poll Finds New Opponent Fails to Lift Mrs. Clinton"
20,"Is Clinton's Legacy Clouded?"
19,"In Japan Crash, Time Obsession May Be Culprit"
16,"U.S. REFINES PLANS FOR WAR IN CITIES"
20,"The Answer Is. . . ."
19,"2 New Suspects Linked by U.S. To Terror Case"
29,"Pro Basketball; N.B.A. Continues Youth Trend, Picking Schoolboys No. 1 and 2"
29,"Thinking Triple Crown Before First Race Was Run"
16,"A Nation Challenged: The Towers; Faulty Fireproofing Is Reviewed as Factor in Trade Center Collapse"
16,"In Opening the Gates of Its Gulag, Iraq Unleashes Pain and Protest"
16,"INSURGENT BOMBS DIRECTED AT G.I.'S INCREASE IN IRAQ"
20,"A Lavish Run Leaves Forbes Laboring for Nation's Notice"
19,"Argentine Leader, His Nation Frayed, Abruptly Resigns"
16,"9/11 Panel Chairman"
20,"CAMPAIGN FINANCE: THE PRESIDENT;"
15,"U.S. VS. Microsoft: The Overview; U.S. Abandoning Its Efforts To Break Apart Microsoft, Saying It Seeks Resolution"
19,"YIELDING TO WEST, I.M.F. WILL DOUBLE RUSSIA LOAN OFFER"
12,"Christian School Questioned Over Discipline for Wayward"
19,"UNITED IN PRAYER"
20,"AFTER THE ELECTION: NEWS ANALYSIS; A Grin, but Nary a Gloat"
20,"THE 2000 CAMPAIGN: POLITICAL MEMO;
Bush Seeking Safe and Solid Running Mate"
12,"Giuliani Cancels Political Trip Amid Protest Over Shooting"
16,"WASHINGTON SPLIT DEEPENS IN DEBATE OVER MISSILE PLAN"
16,"The Bush-Putin Summit: The Accord; Bush and Putin Agree to Reduce Stockpile of Nuclear Warheads"
16,"Official Says Militia Weighed Attacking Families of Agents"
19,"Assassinations Tear Into Iraq's Educated Class"
19,"Albright Rebukes Israeli and Palestinian Leaders"
16,"G.O.P. SENATORS SAY ACCORD IS SET ON WIRETAPPING"
20,"Bloomberg, Seeing a Soul Mate, Sends Troops to Help Lieberman"
19,"U.S. Helps to Start Negotiations To End the Fighting in Lebanon"
15,"Army Secretary Quits"
19,"ISRAELIS BATTER GAZA AND SEIZE HAMAS OFFICIALS"
12,"4 In Diallo Case Stay On Desk Duty"
16,"10 IN BAGHDAD DIE AS SUICIDE BLAST SHATTERS A CALM"
19,"Smoking Ban Begins in Ireland"
16,"Tension Between Reno and Freeh Reaches Breaking Point on Waco"
19,"Cleansing Iraqi Bomb Victims Takes Its Own Toll"
19,"THE NEW EUROPE: United and Divided;"
19,"Killing of U.N. Aide by Israel Bares Rift With Relief Agency"
20,"COUNTING THE VOTE: SEMINOLE COUNTY;
G.O.P.'s Help for Absentees In a County Is in Court, Too"
20,"POLITICS: THE DEMOCRAT; CLINTON CAMPAIGN PUTS AN EMPHASIS ON FEMALE VOTERS"
19,"ISLAMIC MILITANTS IN GAZA PICKED UP BY ARAFAT POLICE"
19,"House Votes to Bar Religious Abuses Abroad"
16,"AFTER THE WAR: FIGHTING; 
SYRIANS WOUNDED IN ATTACK BY U.S. ON CONVOY IN IRAQ"
16,"Bush's Push on Iraq at U.N.: Headway, Then New Barriers"
16,"Jet Makers Preparing Bids For a Rich Pentagon Prize"
19,"Carter, Proclaiming 'It's Yours,' Celebrates New Era for Panama"
20,"In Full Swing"
20,"Hearing On Pardons Opens"
16,"BOMB AT THE OLYMPICS: THE OVERVIEW; OLYMPICS PARK BLAST KILLS ONE, HURTS 111; ATLANTA GAMES GO ON"
20,"Long, Costly Prelude Does Little To Alter Plot of Presidential Race"
15,"AT&T MOVE MEANS MILLIONS WILL FACE HIGHER PHONE BILL"
16,"U.S. Seizes the Lone Suspect In Killing of 2 C.I.A. Officers"
3,"Few Successes to Back Mayor's Methadone Limits"
16,"A 'Damaged' Information Office Is Declared Closed by Rumsfeld"
20,"Former Leaders Of G.O.P. Vary On Donations"
15,"Atlantic City Casino Industry Is Facing a Chancier Future"
3,"COURT RULES F.D.A. LACKS AUTHORITY TO LIMIT TOBACCO"
19,"Jesse Helms Is Host to Security Council"
20,"CONTESTING THE VOTE: THE OVERVIEW;
WITH COURT SET TO HEAR APPEAL, LEGISLATORS MOVE ON ELECTORS"
29,"The Best and the Youngest"
3,"Panel Urges Hour Of Exercise a Day; Sets Diet Guidelines"
3,"SARS in the Sports World"
20,"Final Appeal in Senate Races"
16,"CRISIS IN THE BALKANS: THE OVERVIEW;"
16,"A SYMBOL CRASHES DOWN"
20,"Ashcroft Debate Shows Deep Rift"
29,"N.B.A. FINALS;"
19,"AS FIGHTING RAGES, INSURGENTS IN IRAQ KIDNAP 3 JAPANESE"
12,"Rivals Covet Giuliani's Crime Data, Not His Ways"
16,"ABUSE CHARGE SET FOR A U.S. COLONEL"
19,"8 Years After Invasion, Haiti Squalor Worsens"
16,"U.S. SHIFTS FOCUS IN IRAQ TO AIDING NEW GOVERNMENT"
19,"CRISIS IN THE BALKANS: THE REFUGEES;"
12,"In 2 Extraditions, Drug Officials Sense a Shift in Dominican Policy"
12,"Widow of Malcolm X Is Burned, Badly, in Fire at Yonkers Home"
29,"BASEBALL: SUBWAY SERIES;
Clemens Throws a Bat, Then Dominates the Mets"
29,"SYDNEY 2000;
A Dead Heat for Gold"
3,"DOCTORS AND DEATH: A special report.;"
19,"A Treasure of Mummies in the Sands of Egypt"
19,"THE WARSHIP EXPLOSION: THE OVERVIEW;
Toll Rises to 17 in Ship Blast, as U.S. Hunts Suspects"
3,"Chasing Youth, Many Gamble On Hormones"
15,"AS STOCKS SLIDE, INVESTORS FOCUS ON EARNINGS DATA"
20,"Cheney's Role In Acquisition Under Scrutiny"
16,"A Nation Challenged: The Investigation; U.S. Traces Path Of Hijacker Tied To Other Attacks"
12,"DIALLO LAWYERS LEVEL NEW CHARGE"
12,"Settling Disputes Across a Table When Officer and Citizen Clash"
29,"Still Going Strong"
16,"National Guard Unit Adds Dimension to a Peacekeeper Role"
19,"Congo's War Triumphs Over Peace Accord"
20,"TV Ads by Congressional Wives Are a Sweet Deal for All Involved"
16,"A REGION INFLAMED: RECONSTRUCTION; 
U.S. SEES EVIDENCE OF OVERCHARGING IN IRAQ CONTRACT"
15,"Across U.S., Outrage at Response"
3,"Uncertain Area for Doctors: Saving Sperm of Dead Men"
19,"47 Pakistanis Die in Attack On Shiite Rites"
20,"The Inauguration: The President; Bush, Taking Office, Calls For Civility, Compassion And 'Nation Of Character'"
16,"A NATION AT WAR: COMBAT; 
Allies Strike in Baghdad and Press Into Basra"
3,"Officials Fear Gap In Long-Term Care"
20,"AN AMERICAN PLACE; Paper Reflects Change"
12,"A 'Scream' Is Silenced in a Robbery"
29,"OLYMPICS; Everything but Medals at the Olympic Village"
19,"Many in Sudan Tire of War Without End"
19,"U.S. More Isolated In U.N. on Keeping The Iraq Sanctions"
19,"THREATS AND RESPONSES: THE EUROPEANS; 
With Iraq Stance, Chirac Strives for Relevance"
19,"Step Aside, L.A. and Bombay, for Nollywood"
12,"In Sex Crimes, Evidence Depends On Game of Chance in Hospitals"
19,"BUSH JOINS PUTIN IN URGING PAKISTAN TO CURB MILITANTS"
19,"MIDDLE EAST CONFLICT: THE PALESTINIANS; Among Arabs, Dashed Hope Brought Resentment to a Boil"
16,"To Interview Former P.O.W., CBS Offers Stardom"
3,"Pfizer Stirs Concern With Plans To Sell Heart Drugs Only as Pair"
16,"A Case Study in Disaster For Tomorrow's Generals"
16,"States and Communities Battling Another Round of Base Closings"
3,"3rd Set of Genes Used In Fertility Treatment"
19,"Protests on New Genes and Seeds Grow More Passionate in Europe"
3,"To the Hopeless, a Cancer 'Cure' Beckons"
16,"Bad Iraq Intelligence Cost Lives, Democrats Say"
19,"Delicate Dance For Musharraf In Nuclear Case"
20,"DEMOCRATS PUSH FIGHT FOR HOUSE IN THE NORTHEAST"
19,"Women's Voices Rise as Rwanda Reinvents Itself"
